,unix,tether_mcap
1900,1591833600,9436245876.511108
1901,1591920000,9486299302.532066
1902,1592006400,9481923029.653166
1903,1592092800,9493593132.609491
1904,1592179200,9518736918.186726
1905,1592265600,9544643008.515339
1906,1592352000,9549847479.554846
1907,1592438400,9574951885.114128
1908,1592524800,9614392469.97571
1909,1592611200,9627169919.215635
1910,1592697600,9622223221.900679
1911,1592784000,9630499942.836613
1912,1592870400,9601992527.144379
1913,1592956800,9615414191.191792
1914,1593043200,9592877640.239046
1915,1593129600,9629325844.443867
1916,1593216000,9638700261.322134
1917,1593302400,9634384874.881834
1918,1593388800,9628668055.154745
1919,1593475200,9637841652.81123
1920,1593561600,9639104881.168352
1921,1593648000,9647929508.439756
1922,1593734400,9643357747.268692
1923,1593820800,9704261207.525513
1924,1593907200,9708811153.072805
1925,1593993600,9712908096.058014
1926,1594080000,9734760495.506433
1927,1594166400,9736967713.022522
1928,1594252800,9783869272.830843
1929,1594339200,9803667486.86557
1930,1594425600,9824421803.246971
1931,1594512000,9823245541.316175
1932,1594598400,9848359865.882101
1933,1594684800,9845335826.76726
1934,1594771200,9858754628.68023
1935,1594857600,9880260498.403952
1936,1594944000,9880407857.120985
1937,1595030400,9884364193.465317
1938,1595116800,9913964260.40362
1939,1595203200,9913573514.91013
1940,1595289600,9921658839.98397
1941,1595376000,10016213022.275948
1942,1595462400,10062892351.354399
1943,1595548800,10162563057.570114
1944,1595635200,10213180914.176388
1945,1595721600,10216671823.882736
1946,1595808000,10163253369.563332
1947,1595894400,10472196877.003702
1948,1595980800,10617855493.5351
1949,1596067200,10707864336.46751
1950,1596153600,10778488966.5884
1951,1596240000,10941249518.541092
1952,1596326400,11062349221.834326
1953,1596412800,11118634671.41413
1954,1596499200,11182209134.55455
1955,1596585600,11252929576.204271
1956,1596672000,11334228793.937506
1957,1596758400,11495140099.99963
1958,1596844800,11578515768.948843
1959,1596931200,11650317901.938906
1960,1597017600,11698790361.505043
1961,1597104000,11858746977.85641
1962,1597190400,11896892578.11066
1963,1597276800,12000642229.353857
1964,1597363200,12238797982.615112
1965,1597449600,12215059078.065254
1966,1597536000,12248808990.550749
1967,1597622400,12392582270.175108
1968,1597708800,12603054668.447298
1969,1597795200,12605339229.678223
1970,1597881600,12660117156.639263
1971,1597968000,12762557153.567696
1972,1598054400,12812234222.111702
1973,1598140800,12830042987.310995
1974,1598227200,12895083175.921795
1975,1598313600,12865507393.594837
1976,1598400000,12858452038.926846
1977,1598486400,13028548270.094753
1978,1598572800,13129348616.63307
1979,1598659200,13302097287.881546
1980,1598745600,13324009301.44109
1981,1598832000,13325296846.57462
1982,1598918400,13442714263.558973
1983,1599004800,13625399575.189207
1984,1599091200,13682958085.891354
1985,1599177600,13944291389.99023
1986,1599264000,14146895238.991238
1987,1599350400,14156780887.936438
1988,1599436800,14155492387.098202
