,unix,total_mcap
1797,1582934400,5187146378.43288
1798,1583020800,5193738775.207193
1799,1583107200,5194686417.573787
1800,1583193600,5208773590.504002
1801,1583280000,5207931619.642157
1802,1583366400,5191250922.978756
1803,1583452800,5205249298.711695
1804,1583539200,5203959983.159856
1805,1583625600,5169394060.580774
1806,1583712000,5211731548.081862
1807,1583798400,5212205659.94816
1808,1583884800,5238327094.7822275
1809,1583971200,5257880358.452579
1810,1584057600,5345280112.967168
1811,1584144000,5289532017.625198
1812,1584230400,5356017290.322716
1813,1584316800,5373087381.2462
1814,1584403200,5386272760.892954
1815,1584489600,5320246625.7832985
1816,1584576000,5400844541.016017
1817,1584662400,5445718858.78727
1818,1584748800,5397025039.180767
1819,1584835200,5422411111.309212
1820,1584921600,5439284089.329465
1821,1585008000,5458422904.96476
1822,1585094400,5483919045.828115
1823,1585180800,5471030086.431375
1824,1585267200,5444202889.677758
1825,1585353600,5458391896.881005
1826,1585440000,5465244896.235449
1827,1585526400,5457734148.237922
1828,1585612800,5444219483.94705
1829,1585699200,5467737185.2669935
1830,1585785600,7478821259.090118
1831,1585872000,7519920573.696422
1832,1585958400,7515426747.11684
1833,1586044800,7530819040.396143
1834,1586131200,7504110165.124213
1835,1586217600,7505900699.125332
1836,1586304000,7525580555.80289
1837,1586390400,7536824507.065113
1838,1586476800,7543161160.38047
1839,1586563200,7543306882.157124
1840,1586649600,7554901445.774389
1841,1586736000,7546350443.5576725
1842,1586822400,7570517752.771699
1843,1586908800,7552520480.141532
1844,1586995200,7574975022.873224
1845,1587081600,7551393021.926161
1846,1587168000,7550345911.171809
1847,1587254400,7574418730.695393
1848,1587340800,7589670336.836731
1849,1587427200,7569606552.124191
1850,1587513600,8350355526.76828
1851,1587600000,8319240771.437495
1852,1587686400,8349246076.468239
1853,1587772800,8370445553.5690365
1854,1587859200,8386192191.969039
1855,1587945600,8396773776.525315
1856,1588032000,8363613775.47015
1857,1588118400,8913070324.968185
1858,1588204800,8919562725.38768
1859,1588291200,8993596180.969652
1860,1588377600,9005744732.46401
1861,1588464000,9029298342.030033
1862,1588550400,9008109244.308504
1863,1588636800,9087704307.813826
1864,1588723200,9150292022.659477
1865,1588809600,9312084084.422428
1866,1588896000,9386839401.690401
1867,1588982400,9545337875.005537
1868,1589068800,9721534787.362617
1869,1589155200,9729280804.284498
